4932	SRG1	SRG1	SaitoLab
4932	TLC1	TLC1	SaitoLab
4932	U1	U1	RAIN
4932	U2	U2	RAIN
4932	U3	U3	RAIN
4932	U4	U4	RAIN
4932	U5	U5	RAIN
4932	U6	U6	RAIN
4932	U7	U7	RAIN
4932	U8	U8	RAIN
4932	U11	U11	RAIN
4932	U12	U12	RAIN
4932	U1	SNR19	RAIN
4932	U6	SNR6	RAIN
4932	U4	SNR14	RAIN
4932	U4atac	U4atac	RAIN
4932	U6atac	U6atac	RAIN
4932	U2	LSR1	RAIN
4932	U5	SNR7-S	RAIN
4932	U5	SNR7-L	RAIN
4932	U3	SNR17B	RAIN
4932	U3	SNR17A	RAIN
4932	U3	SNR17A	RAIN
4932	Rn18s	SSU_rRNA	RAIN
4932	LSU_rRNA	LSU_rRNA	RAIN
9606	SNORA74C	SNORA74C	RAIN9
9606	SNORA74C	SNORA74C-2	RAIN
9606	SNORA74C	SNORA74C-1	RAIN
9606	SNORA30B	SNORA30B	RAIN
9606	SNORA28	SNORA28	RAIN
9606	SNORD53B	SNORD53B	RAIN
9606	SNORD138	SNORD138	RAIN
9606	SNORA77B	SNORA77B	RAIN
9606	SNORD130	SNORD130	RAIN
9606	SNORA63D	SNORA63D	RAIN
9606	SNORD132	SNORD132	RAIN
9606	SNORD133	SNORD133	RAIN
9606	SNORD134	SNORD134	RAIN
9606	SNORD135	SNORD135	RAIN
9606	SNORD136	SNORD136	RAIN
9606	SNORD137	SNORD137	RAIN
9606	SNORA9B	SNORA9B	RAIN
9606	SNORD47	SNORD47	RAIN
9606	SNORD131	SNORD131	RAIN
9606	SNORA1B	SNORA1B	RAIN
9606	SNORA94	SNORA94	RAIN
9606	SNORA93	SNORA93	RAIN
9606	SNORA92	SNORA92	RAIN
9606	SNORA99	SNORA99	RAIN
9606	SNORA24B	SNORA24B	RAIN
9606	SNORA40C	SNORA40C	RAIN
9606	SNORA40B	SNORA40B	RAIN
9606	SNORA48B	SNORA48B	RAIN
9606	SNORA87	SNORA87	RAIN
9606	SNORA85	SNORA85	RAIN
9606	SNORA22B	SNORA22B	RAIN
9606	SNORA80D	SNORA80D	RAIN
9606	SNORA80C	SNORA80C	RAIN
9606	SCARNA21B	SCARNA21B	RAIN
9606	SNORD77B	SNORD77B	RAIN
9606	SNORA70J	SNORA70J	RAIN
9606	SNORD58B	SNORD58B	RAIN
9606	SNORD28B	SNORD28B	RAIN
9606	SNORA70C	SNORA70C	RAIN
9606	SNORA70D	SNORA70D	RAIN
9606	SNORA70E	SNORA70E	RAIN
9606	SNORA70H	SNORA70H	RAIN
9606	SNORA70I	SNORA70I	RAIN
9606	SNORA41B	SNORA41B	RAIN
9606	SNORD32B	SNORD32B	RAIN
9606	SNORA25B	SNORA25B	RAIN
9606	SNORD76	SNORD76	RAIN
9606	SNORD143	SNORD143	RAIN
9606	SNORD11B	SNORD11B	RAIN
9606	SNORD19C	SNORD19C	RAIN
9606	SNORD59B	SNORD59B	RAIN
9606	SNORA79B	SNORA79B	RAIN
9606	SNORA63B	SNORA63B	RAIN
9606	SNORA63C	SNORA63C	RAIN
9606	SNORA22C	SNORA22C	RAIN
9606	SNORA63E	SNORA63E	RAIN
9606	SNORA15B	SNORA15B	RAIN
9606	SNORA15B	SNORA15B-2	RAIN
9606	SNORA10B	SNORA10B	RAIN
9606	SNORD85	SNORD85	RAIN
9606	SNORD96A	SNORD96A	RAIN
9606	SNORD80	SNORD80	RAIN
9606	SNORD14A	ENSG00000272034	Ensembl
9606	SNORD50A	SNORD50A	RAIN
9606	SNORD103B	SNORD103B	RAIN
9606	SNORD103A	SNORD103A	RAIN
9606	SCARNA18B	SCARNA18B	RAIN
9606	SCARNA26A	SCARNA26A	RAIN
9606	SCARNA26B	SCARNA26B	RAIN
9606	SNORA100	SNORA100	RAIN
9606	SNORA74D	SNORA74D	RAIN
9606	SCARNA9L	SCARNA9L	RAIN
9606	SNORD119	SNORD119	RAIN
9606	SNORA111	SNORA111	RAIN
9606	SNORA110	SNORA110	RAIN
9606	SNORA75B	SNORA75B	RAIN
9606	SNORA20B	SNORA20B	RAIN
9606	SNORD38C	SNORD38C	RAIN
9606	SNORA16B	SNORA16B	RAIN
9606	SNORD38D	SNORD38D	RAIN
9606	SNORA3C	SNORA3C	RAIN
9606	SNORA68B	SNORA68B	RAIN
9606	SNORD63B	SNORD63B	RAIN
9606	SNORD14A	SNORD14A	RAIN
9606	SCARNA28	SCARNA28	RAIN
9606	SNORD144	SNORD144	RAIN
9606	SNORD65C	SNORD65C	RAIN
9606	SNORD65B	SNORD65B	RAIN
9606	SNORA50B	SNORA50B	RAIN
9606	SNORD74B	SNORD74B	RAIN
9606	SNORA21B	SNORA21B	RAIN
9606	SNORA15B	SNORA15B-1	RAIN
9606	SNORA15B	SNORA15B	RAIN
9606	SNORD31B	SNORD31B	RAIN
9606	SNORD70B	SNORD70B	RAIN
7227	5S_rRNA	5SrRNA:CR33420	RAIN
7227	5S_rRNA	5SrRNA:CR33377	RAIN
7227	5S_rRNA	5SrRNA:CR33422	RAIN
7227	5S_rRNA	5SrRNA:CR33388	RAIN
7227	5S_rRNA	5SrRNA:CR33360	RAIN
7227	5S_rRNA	5SrRNA:CR33401	RAIN
7227	5S_rRNA	5SrRNA:CR33441	RAIN
7227	5S_rRNA	5SrRNA:CR33357	RAIN
7227	5S_rRNA	5SrRNA:CR33402	RAIN
7227	5S_rRNA	5SrRNA:CR33370	RAIN
7227	28S_rRNA	28SrRNA:CR45837	RAIN
7227	5S_rRNA	5SrRNA:CR33418	RAIN
7227	5S_rRNA	5SrRNA:CR33391	RAIN
7227	18S_rRNA	18SrRNA:CR41548	RAIN
7227	5S_rRNA	5SrRNA:CR33353	RAIN
7227	5S_rRNA	5SrRNA:CR33373	RAIN
7227	5S_rRNA	5SrRNA:CR33366	RAIN
7227	5S_rRNA	5SrRNA:CR33369	RAIN
7227	5_8S_rRNA	5.8SrRNA:CR40454	RAIN
7227	5S_rRNA	5SrRNA:CR33404	RAIN
7227	5S_rRNA	5SrRNA:CR33415	RAIN
7227	5S_rRNA	5SrRNA:CR33385	RAIN
7227	5S_rRNA	5SrRNA:CR33421	RAIN
7227	5S_rRNA	5SrRNA:CR33429	RAIN
7227	5_8S_rRNA	5.8SrRNA:CR45842	RAIN
7227	5S_rRNA	5SrRNA:CR33445	RAIN
7227	5S_rRNA	5SrRNA:CR33367	RAIN
7227	5S_rRNA	pre-rRNA:CR45847	RAIN
7227	5S_rRNA	5SrRNA:CR33362	RAIN
7227	5S_rRNA	5SrRNA:CR33430	RAIN
7227	5S_rRNA	5SrRNA:CR33390	RAIN
7227	5S_rRNA	5SrRNA:CR33414	RAIN
7227	5S_rRNA	5SrRNA:CR33443	RAIN
7227	5S_rRNA	5SrRNA:CR33440	RAIN
7227	5S_rRNA	5SrRNA:CR33359	RAIN
7227	5S_rRNA	5SrRNA:CR33355	RAIN
7227	25_rRNA	2SrRNA:CR45836	RAIN
7227	5S_rRNA	5SrRNA:CR33387	RAIN
7227	5S_rRNA	5SrRNA:CR33412	RAIN
7227	5S_rRNA	5SrRNA:CR33375	RAIN
7227	5S_rRNA	5SrRNA:CR33450	RAIN
7227	5S_rRNA	5SrRNA:CR33413	RAIN
7227	5S_rRNA	5SrRNA:CR33364	RAIN
7227	5S_rRNA	5SrRNA:CR33397	RAIN
7227	5S_rRNA	5SrRNA:CR33398	RAIN
7227	5S_rRNA	5SrRNA:CR33424	RAIN
7227	5S_rRNA	5SrRNA:CR33358	RAIN
7227	5S_rRNA	5SrRNA:CR33392	RAIN
7227	5S_rRNA	5SrRNA:CR33411	RAIN
7227	5S_rRNA	5SrRNA:CR33393	RAIN
7227	5S_rRNA	5SrRNA:CR33447	RAIN
7227	5S_rRNA	5SrRNA:CR33389	RAIN
7227	5S_rRNA	5SrRNA:CR33448	RAIN
7227	5S_rRNA	5SrRNA:CR33374	RAIN
7227	5S_rRNA	5SrRNA:CR33451	RAIN
7227	5S_rRNA	5SrRNA:CR33396	RAIN
7227	5S_rRNA	5SrRNA:CR33384	RAIN
7227	25_rRNA	2SrRNA:CR45843	RAIN
7227	5S_rRNA	5SrRNA:CR33437	RAIN
7227	5S_rRNA	5SrRNA:CR33423	RAIN
7227	25_rRNA	2SrRNA:CR45840	RAIN
7227	5S_rRNA	5SrRNA:CR33381	RAIN
7227	5S_rRNA	5SrRNA:CR33376	RAIN
7227	5S_rRNA	5SrRNA:CR33419	RAIN
7227	5S_rRNA	5SrRNA:CR33409	RAIN
7227	5S_rRNA	5SrRNA:CR33354	RAIN
7227	5S_rRNA	5SrRNA:CR33417	RAIN
7227	5_8S_rRNA	5.8SrRNA:CR45839	RAIN
7227	25_rRNA	2SrRNA:CR45864	RAIN
7227	28S_rRNA	28SrRNA:CR45844	RAIN
7227	5S_rRNA	5SrRNA:CR33431	RAIN
7227	5S_rRNA	5SrRNA:CR33446	RAIN
7227	5S_rRNA	pre-rRNA:CR45846	RAIN
7227	5S_rRNA	5SrRNA:CR33403	RAIN
7227	5S_rRNA	5SrRNA:CR33405	RAIN
7227	5S_rRNA	5SrRNA:CR33408	RAIN
7227	18S_rRNA	18SrRNA:CR45838	RAIN
7227	5S_rRNA	5SrRNA:CR33383	RAIN
7227	5S_rRNA	5SrRNA:CR33444	RAIN
7227	5S_rRNA	5SrRNA:CR33382	RAIN
7227	5_8S_rRNA	5.8SrRNA:CR45852	RAIN
7227	5S_rRNA	5SrRNA:CR33452	RAIN
7227	5S_rRNA	5SrRNA:CR33379	RAIN
7227	5S_rRNA	5SrRNA:CR33428	RAIN
7227	5S_rRNA	5SrRNA:CR33395	RAIN
7227	5S_rRNA	pre-rRNA:CR45845	RAIN
7227	5S_rRNA	5SrRNA:CR33406	RAIN
7227	5S_rRNA	5SrRNA:CR33426	RAIN
7227	5S_rRNA	5SrRNA:CR33436	RAIN
7227	5S_rRNA	5SrRNA:CR33432	RAIN
7227	18S_rRNA	18SrRNA:CR45841	RAIN
7227	5S_rRNA	5SrRNA:CR33410	RAIN
7227	5S_rRNA	5SrRNA:CR33433	RAIN
7227	5S_rRNA	5SrRNA:CR33380	RAIN
7227	5S_rRNA	5SrRNA:CR33435	RAIN
7227	5S_rRNA	5SrRNA:CR33400	RAIN
7227	5S_rRNA	5SrRNA:CR33372	RAIN
7227	5S_rRNA	5SrRNA:CR33439	RAIN
7227	5S_rRNA	5SrRNA:CR33425	RAIN
7227	5S_rRNA	5SrRNA:CR33399	RAIN
7227	5S_rRNA	5SrRNA:CR33378	RAIN
7227	5S_rRNA	5SrRNA:CR33386	RAIN
7227	5S_rRNA	5SrRNA:CR33442	RAIN
7227	5S_rRNA	5SrRNA:CR33365	RAIN
7227	5S_rRNA	5SrRNA:CR33368	RAIN
7227	5S_rRNA	5SrRNA:CR33434	RAIN
7227	5S_rRNA	5SrRNA:CR33394	RAIN
7227	5S_rRNA	5SrRNA:CR33407	RAIN
7227	5S_rRNA	5SrRNA:CR33361	RAIN
7227	5S_rRNA	5SrRNA:CR33438	RAIN
7227	5S_rRNA	5SrRNA:CR33427	RAIN
7227	5S_rRNA	5SrRNA:CR33449	RAIN
7227	18S_rRNA	18S_rRNA	RAIN
7227	25_rRNA	25_rRNA	RAIN
7227	28S_rRNA	28S_rRNA	RAIN
7227	5_8S_rRNA	5_8S_rRNA	RAIN
7227	5S_rRNA	5S_rRNA	RAIN
7227	18S_rRNA	18S	RAIN
7227	28S_rRNA	28S	RAIN
7227	5_8S_rRNA	5_8S	RAIN
7227	5S_rRNA	5S	RAIN
7227	5_8S_rRNA	5-8S	RAIN
7227	45S_rRNA	45S_rRNA	RAIN
7227	45S_rRNA	45S	RAIN
7227	U4	snRNA:U4:39B	RAIN
7227	U2	snRNA:U2:38ABb	RAIN
7227	U1	snRNA:U1:21D	RAIN
7227	U2	snRNA:U2:38ABa	RAIN
7227	U5	snRNA:U5:14B	RAIN
7227	U6	snRNA:U6atac:29B	RAIN
7227	U1	snRNA:U1:95Ca	RAIN
7227	U5	snRNA:U5:34A	RAIN
7227	U4	snRNA:U4:38AB	RAIN
7227	75K	snRNA:7SK	RAIN
7227	U5	snRNA:U5:63BC	RAIN
7227	U5	snRNA:U5:38ABa	RAIN
7227	U5	snRNA:U5:38ABb	RAIN
7227	U12	snRNA:U12:73B	RAIN
7227	U6	snRNA:U6:96Ab	RAIN
7227	U5	snRNA:U5:23D	RAIN
7227	U5	snRNA:U5:35D	RAIN
7227	U4	snRNA:U4:25F	RAIN
7227	U4atac	snRNA:U4atac:82E	RAIN
7227	U11	snRNA:U11	RAIN
7227	U1	snRNA:U1:82Eb	RAIN
7227	U6	snRNA:U6:96Aa	RAIN
7227	U3	snRNA:U3:22A	RAIN
7227	U6	snRNA:U6:96Ac	RAIN
7227	U2	snRNA:U2:34ABc	RAIN
7227	U1	snRNA:U1:95Cb	RAIN
7227	U2	snRNA:U2:14B	RAIN
7227	U2	snRNA:U2:34ABa	RAIN
7227	U7	snRNA:U7	RAIN
7227	U1	snRNA:U1:95Cc	RAIN
7227	U2	snRNA:U2:34ABb	RAIN
7227	U1	U1	RAIN
7227	U2	U2	RAIN
7227	U3	U3	RAIN
7227	U4	U4	RAIN
7227	U5	U5	RAIN
7227	U6	U6	RAIN
7227	U7	U7	RAIN
7227	U11	U11	RAIN
7227	U12	U12	RAIN
7227	75K	75K	RAIN
7227	U4atac	U4atac	RAIN
